seed,ade_2s,ade_4s,ade_6s,fde,miss_rate,offroad,offroad_rate,wall_s
21,0.6003804417098587,1.4649260993166164,2.6112490009255382,6.044748705579781,0.7933333333333333,0.0012121212121212121,0.013333333333333334,329.7
