seed,ade_2s,ade_4s,ade_6s,fde,miss_rate,offroad,offroad_rate,wall_s
391,0.6012161997400833,1.4410099929502693,2.5412701848098536,5.816881967847464,0.74,0.0012121212121212121,0.013333333333333334,364.9
