seed,ade_2s,ade_4s,ade_6s,fde,miss_rate,offroad,offroad_rate,wall_s
21,0.6003805113579388,1.46492614820701,2.611249042035755,6.044748400766926,0.7933333333333333,0.0012121212121212121,0.013333333333333334,342.8
