seed,ade_2s,ade_4s,ade_6s,fde,miss_rate,offroad,offroad_rate,wall_s
1,0.6155614531084833,1.515785162352283,2.715241612019998,6.304300835383187,0.78,0.0012121212121212121,0.013333333333333334,350.3
